label,time,date,query,username,text
0,2208955156,Wed Jun 17 09:50:05 PDT 2009,NO_QUERY,smcross9,@ItsThatDude_com I dont have that one  I wish...  (smcross9 live &gt; http://ustre.am/3uRN)
4,1956783373,Thu May 28 22:40:47 PDT 2009,NO_QUERY,breannnna,@RiskyBusinessMB UP comes out tmrw! We are supposed to go see it remember  that night at mels (MPP) hahaa
4,1881464093,Fri May 22 04:44:20 PDT 2009,NO_QUERY,MetaKongDOTcom,wildwindart WWW.COWGIRLONCOFFEE.COM is where I wanna be  Cowgirls on Coffe for me!!! Cowgirls  mmm... ;-p
0,2301381599,Tue Jun 23 15:22:00 PDT 2009,NO_QUERY,jdwcornell,@dylanw policy states that systems that have that info must be physically secure.  according to FAQ this person / data came from those 
4,2064008871,Sun Jun 07 04:54:57 PDT 2009,NO_QUERY,rockforpeace,I finally feel tired. Yay! G'night. 
4,1977105354,Sat May 30 20:06:55 PDT 2009,NO_QUERY,trulybern,thank you for all your Birthday wishes. It truly means a lot to me. 
4,1468195547,Tue Apr 07 00:14:04 PDT 2009,NO_QUERY,TeeJay91,woo thanks ron and steeve for following me yeow i have folowerssss  haha  p.s i wanna got to the ellen show 
4,1980242890,Sun May 31 06:09:28 PDT 2009,NO_QUERY,marjunalau,@therealsavannah Hii Savannah! Wow i LOVE your new cover!! ) it's amazing! Pass a really good day!!  xoxo Laura
4,1823870451,Sat May 16 23:15:14 PDT 2009,NO_QUERY,bigplrbear,Going to bed- good night everyone 
0,1557952690,Sun Apr 19 06:42:29 PDT 2009,NO_QUERY,gregeden,Today is not a good bowling day 
4,2052617788,Sat Jun 06 01:22:06 PDT 2009,NO_QUERY,rina_a_01,@TheMandyMoore hi mandy. im new here. im one of your avid fans. loving your new music!  take care
4,2193344763,Tue Jun 16 08:19:52 PDT 2009,NO_QUERY,nimbupani,@navjotpawera Do Opera Unite apps have feedback forums? Or should I create a new app rather than give feedback? 
4,2000347174,Mon Jun 01 21:55:20 PDT 2009,NO_QUERY,MentalMakeover,"@KimberlyPennell I'm not a big Will Ferrell fan either and I turned channel when he came on Conan, excuse me - Late Night "
0,2058827238,Sat Jun 06 15:42:22 PDT 2009,NO_QUERY,abbibrown,@VioletJazz tomorrow's no good for me to 'practice' 
0,2218267649,Wed Jun 17 22:10:32 PDT 2009,NO_QUERY,djwaynejay,If i eva fall in love again i hope its da right girl 4 me... I really do 
0,2179575667,Mon Jun 15 09:17:31 PDT 2009,NO_QUERY,SteffiRox,he let me down again 
0,1996059635,Mon Jun 01 14:28:19 PDT 2009,NO_QUERY,AmieLR,@OMJason  I've only seen him in Zoolander. 
0,2228912545,Thu Jun 18 15:02:38 PDT 2009,NO_QUERY,eileen0204,Grieving is not fun... I miss Bill so much 
0,1694882175,Mon May 04 04:28:37 PDT 2009,NO_QUERY,pgerochi,@Will3119 nice! I knew youd come to your senses! But you need a full body armour to come with us to our red planet! 
4,2061948871,Sat Jun 06 21:58:58 PDT 2009,NO_QUERY,stefaniiefranco,its my birthdayyyyyy &lt;3 
4,2047456216,Fri Jun 05 13:40:46 PDT 2009,NO_QUERY,joshtastic1,@ComedyQueen he does  yum
0,1992430577,Mon Jun 01 08:44:27 PDT 2009,NO_QUERY,graememac,@AAADiscounts @jgraziani Do you know if the AAA iPhone app covers Canada? Also it can't be accessed outside US 
0,2188464897,Mon Jun 15 21:56:59 PDT 2009,NO_QUERY,ashkleyoliver,Not feeling well 
0,2191352834,Tue Jun 16 05:05:43 PDT 2009,NO_QUERY,jadeDJason,"Well, here I sit. ...sorting through data for the man.  I'm excited though...lots of great weddings coming up in the coming weeks! Fun!"
4,2066085388,Sun Jun 07 09:51:38 PDT 2009,NO_QUERY,januaryseraph,@seymorebutts Thanks Seymore for the encouragement and enthusiasm 
4,1824673850,Sun May 17 02:25:23 PDT 2009,NO_QUERY,companyoffshore,Looking forward to meeting one my favorite aunts who is in town this week 
0,2298049745,Tue Jun 23 11:11:38 PDT 2009,NO_QUERY,BabyStrizzy,@jayecane yeaaaah awwww  
0,2226907117,Thu Jun 18 12:32:10 PDT 2009,NO_QUERY,rawnessjones,@Palestinebat hahahaha i dont 'have money' thats jus my problem! and there are no jobs 
0,1835974555,Mon May 18 07:07:36 PDT 2009,NO_QUERY,babinator,@ninety9dots restaurant city. you know the trade here trade there one. haha. stay warm! i hope i wont freeze my ass off at camp 
0,2178976470,Mon Jun 15 08:28:20 PDT 2009,NO_QUERY,natsukigirl,"@SweetLily20 I love so many of those, but my wallet aches. "
0,1977237471,Sat May 30 20:27:39 PDT 2009,NO_QUERY,fishbowls,@imranhere2 in Moscow water tastes dirty and smells of cheap chlorine  air smells of smoke now snmog is sooo bad. cant breath there now..
0,2201386729,Tue Jun 16 20:12:11 PDT 2009,NO_QUERY,lindsayrodier,&quot;give lindsay a hug for me and thank her for the music on my ipod.tell her i love her and ill see her when she gets back!&quot; -- i miss her 
4,1676454901,Fri May 01 22:05:41 PDT 2009,NO_QUERY,elliottsmommy,@skillalicious I'll post about it 
4,2060067343,Sat Jun 06 18:11:40 PDT 2009,NO_QUERY,RafaelaMelo,@greggarbo NO WAY!! LOL!! You just prank at everybody  LOVED IT! twitter is fixing the settings somethings take a longer time to work XX
0,2178390123,Mon Jun 15 07:37:53 PDT 2009,NO_QUERY,AdamasityAutumn,i have a severe dislike for the secretary of state 
0,2192052652,Tue Jun 16 06:25:44 PDT 2009,NO_QUERY,missdaniiela,"studying portuguese, bahh "
0,2255025398,Sat Jun 20 10:38:53 PDT 2009,NO_QUERY,EverwantingM,still no pics from my new best friend MFF  are y'all sending up the prayers?
0,2180066709,Mon Jun 15 09:58:01 PDT 2009,NO_QUERY,itsJohno,"@Tantalum hmm, not that I can think of "
0,2251034509,Sat Jun 20 02:13:57 PDT 2009,NO_QUERY,poynter_jones,@tommcfly tommmmmmmmm please talk to me  xxx
4,1880771478,Fri May 22 02:26:49 PDT 2009,NO_QUERY,krist0ph3r,"turned the volume up too high to hear my phone's beeps. guess I might as well turn off twitter, switch it off and let it charge. toodles! "
0,1686479980,Sun May 03 05:36:50 PDT 2009,NO_QUERY,flupque,@Luvschweetheart ouch 
0,2177921727,Mon Jun 15 06:55:15 PDT 2009,NO_QUERY,kazzymetron,:/ exam weeek at school  (N) not gudd 
4,1996971646,Mon Jun 01 16:01:20 PDT 2009,NO_QUERY,NessaJovinickie,@LizJonasHQ-THATS A GOOD IDEA.. 
4,2175692139,Mon Jun 15 01:43:00 PDT 2009,NO_QUERY,AnastasiaHappy,"star trek is the best full animation movie ! chris pine was awfully , he's so mine . awww "
0,2175912784,Mon Jun 15 02:21:44 PDT 2009,NO_QUERY,yayitsalma,some people are so stupid omg. I just wanna sleeeeep 
4,1983970631,Sun May 31 14:11:17 PDT 2009,NO_QUERY,xwhattal0ser,Omg i definitely want the David Choi cd! &lt;3 
0,2180895616,Mon Jun 15 11:05:19 PDT 2009,NO_QUERY,DAC1998,I don't feel very good today... 
0,1827388642,Sun May 17 10:36:22 PDT 2009,NO_QUERY,MonicaBambiKatz,@brokentv you too! Someone gave it to me on an ep a couple of years ago. If I remember rightly wasn't unreleased cuz of a sample wrangle 
0,2249614598,Fri Jun 19 22:40:20 PDT 2009,NO_QUERY,SerenePoet,i miss my bffl 
4,1960715386,Fri May 29 08:23:45 PDT 2009,NO_QUERY,ronicadesign,@MadysonDesigns LOL - happy hour on a weekday is only ever good in theory!! Hope you're not suffering to much 
0,1753094018,Sun May 10 00:06:32 PDT 2009,NO_QUERY,SaraAslam,Is cold!  xx
0,2059976410,Sat Jun 06 18:00:59 PDT 2009,NO_QUERY,alexaherrera,@lorelnickj1607 is hitting me 
0,2203826202,Wed Jun 17 00:37:42 PDT 2009,NO_QUERY,wizdomlakers,@gusgus_  ugh!
4,2178552632,Mon Jun 15 07:52:08 PDT 2009,NO_QUERY,linesvinestryin,... but then they limit the sentence we re gonna write.. it ruins.. as i can say.. the excitement of the users.. lol 
4,2052934152,Sat Jun 06 02:36:25 PDT 2009,NO_QUERY,HelloLizzi,"@shaundiviney awwwwwwww, he's a cute dead person "
4,2058689442,Sat Jun 06 15:26:16 PDT 2009,NO_QUERY,shomau,@icy26 Thanks 
4,1957518053,Fri May 29 00:45:12 PDT 2009,NO_QUERY,catterpillarrrr,@jeeeeeeeeeeevan Wore mine for like 7 hours and mine didn't hurt.  lol.
4,1979917318,Sun May 31 05:01:03 PDT 2009,NO_QUERY,katyb_,"Quarrying done, just doing weathering and then I'm done with rocks "
4,1792003557,Wed May 13 21:48:23 PDT 2009,NO_QUERY,JanNShanna,"@Footdr69 I know, I have missed you also. I have just been trying to get last school stuff done. It will be all over on Friday.  "
0,2072093905,Sun Jun 07 20:23:27 PDT 2009,NO_QUERY,allmyluv_kad,ANOTHER bloody nose? C'mon...seriously!!! 
0,2258430676,Sat Jun 20 15:54:56 PDT 2009,NO_QUERY,luluislost,so i have my voice back but it makes people want to scream and run 
0,1980195218,Sun May 31 06:00:28 PDT 2009,NO_QUERY,donotrefreeze,This Rimmel eyeshadow looked a lot better when I swatched it D: seems less pigmented on my eyelids than it did on the back of my hand 
0,1969963353,Sat May 30 01:54:25 PDT 2009,NO_QUERY,gookiexo,"SHIT. Meant to have gone College, but stupid damn alarm wasnt loud enough "
4,1822757631,Sat May 16 20:19:01 PDT 2009,NO_QUERY,charfreakingdan,Watching eagle eye. 
4,1996310315,Mon Jun 01 14:52:22 PDT 2009,NO_QUERY,reneritchie,"@Jeffdc5 Grabbed it from Enagdget, going up soon. Ran with iTunes 8.2 first  But thanks for the head's up!"
4,2063953362,Sun Jun 07 04:42:40 PDT 2009,NO_QUERY,OlliexPOVx,@poynterlubz no thats a great idea i think !  reminds me i havnt watched them in AGES! :O:O
0,2245384671,Fri Jun 19 16:03:25 PDT 2009,NO_QUERY,DavidPerdikou,Feeling healfy sad I'm back home  should be sitting on a terrace getting reeking
4,1883179286,Fri May 22 08:08:08 PDT 2009,NO_QUERY,Christiii,@princess2293 They do! And thanks! 
0,2258138110,Sat Jun 20 15:26:47 PDT 2009,NO_QUERY,EmziWemzie,Got teethache. Not toothache. Plural. Teethache!! It hurtss 
0,2003807511,Tue Jun 02 07:10:53 PDT 2009,NO_QUERY,iane_chad06,asks for your confirmation..  http://plurk.com/p/xwqqr
0,1986105065,Sun May 31 18:19:52 PDT 2009,NO_QUERY,kaitmackinnon,@ddlovato she already lost to Ashley Tisdale so im kinda bummed 
4,2183072152,Mon Jun 15 14:00:35 PDT 2009,NO_QUERY,Jobje,Pwesents for the both of you hmmm 
0,2264131795,Sun Jun 21 02:53:17 PDT 2009,NO_QUERY,jordanxxo,@ANNAMCDIZZLE no but my parents are like &quot;please don't do that again you scared us&quot; 
0,1967140339,Fri May 29 19:02:45 PDT 2009,NO_QUERY,darrylw4,@wvangler Thanks! We'd have loved to chat more but sadly we had another interview 
0,1972998259,Sat May 30 10:16:55 PDT 2009,NO_QUERY,Akankshabarupal,One of my friends promised to call me in the evening but didn't call..OMG I have to get angry with him now...I hate careless people  
0,2243869090,Fri Jun 19 14:00:23 PDT 2009,NO_QUERY,nazubritsky,@JessieRitz haha I'm just going to dig thru my closet and wear blue and white. I'm broke 
0,1971050818,Sat May 30 06:04:09 PDT 2009,NO_QUERY,PounceRific73,Hey sis seen where yahoo 360 Is closing bummer for Traciey 
4,2070488143,Sun Jun 07 17:47:00 PDT 2009,NO_QUERY,rosevillerockln,@R3s3rvo1rD0g Well that's enough endorsement for me. I will have to make a date night with the hubs.  How are you today?
4,1881996884,Fri May 22 06:01:17 PDT 2009,NO_QUERY,Bruniiinho,"Foram sÃ¯Â¿Â½ 2 min, mas ainda entrei na Pull and Bear Outlet "
4,1828029483,Sun May 17 11:56:48 PDT 2009,NO_QUERY,bbiancarose,@johnlloydtaylor http://twitpic.com/5dk5d - aw (: hope u have fun.  You're awesome !  
0,1827978430,Sun May 17 11:50:29 PDT 2009,NO_QUERY,Wozzer,"Got a new little project ongoing, but the continual hurdles webhosting provides is proving tiresome. "
4,1692603765,Sun May 03 20:21:35 PDT 2009,NO_QUERY,squiishee,Driving home half blind and not knowing how fast I'm going 
4,1834000546,Mon May 18 01:14:46 PDT 2009,NO_QUERY,suhass,"@vijay750: Since 2009 Jan, BRK-b -12%, NASDAQ: +1.5%. S&amp;P500, DOW -ve.  BSE: +43%, Larsen +90%..Time the $$s start flowing to India again "
0,2325802928,Thu Jun 25 06:05:15 PDT 2009,NO_QUERY,annabethblue,@CoolB good morning tbff! I keep missing your calls. Boo me. 
0,2007632997,Tue Jun 02 12:55:35 PDT 2009,NO_QUERY,couturec8804,@ the mall... its raining outside and I parked hella far. My hair 
4,2177859638,Mon Jun 15 06:49:14 PDT 2009,NO_QUERY,DoronSalomon,Proud of the sister - highest possible grade in art foundation 
0,1693806781,Sun May 03 23:51:25 PDT 2009,NO_QUERY,K17GRAFX,@joecommisso dudeeeeeee im like im like always on here now i tawt this was wack now im addicted 
0,1558188100,Sun Apr 19 07:34:08 PDT 2009,NO_QUERY,charlymarion,"@Popher lucky, it's deff a sub-zero temp for me in my room "
4,2006297714,Tue Jun 02 10:57:36 PDT 2009,NO_QUERY,timidheathen,@meganfvaughan I'll help you 
0,2002389630,Tue Jun 02 04:04:11 PDT 2009,NO_QUERY,riishaa,waiting 
4,1557285225,Sun Apr 19 03:09:00 PDT 2009,NO_QUERY,Angelsmile77,Nice Weekend 
0,1550778437,Sat Apr 18 07:14:43 PDT 2009,NO_QUERY,Tazzee,@Ginaatl thats my theme song but I can't get the video on my iPhone  Thanks for sharing though.
4,2068099162,Sun Jun 07 13:29:52 PDT 2009,NO_QUERY,EliasMel15,im off to study for class so i can get good grades and get the hell out of there. 
4,1834331506,Mon May 18 02:31:37 PDT 2009,NO_QUERY,aspireinspire,Rightio!!  Busy week ahead - Cousin bringing her baby to meet me - down from Scotland- so we are excited about that - Lots of cuddles  -
0,2063746651,Sun Jun 07 03:54:59 PDT 2009,NO_QUERY,Sere510,Yay! @Alexzz510 And i ve got sore throat 
4,1971844877,Sat May 30 08:01:23 PDT 2009,NO_QUERY,viktorialee,Yay! It's Saturday! Going shopping with a friend - if I ever decide to get out of my pjs. 
4,2178032480,Mon Jun 15 07:05:33 PDT 2009,NO_QUERY,ivoandov,"If only this week can top the last one... Whatever the case, there ain't nothing better than the summer in the Northwest... "
4,2056592257,Sat Jun 06 11:25:41 PDT 2009,NO_QUERY,frozenaura,"Hello Tweeps! I watched an hour of &quot;That 70's Show&quot; this morning, followed by 2 hours of reading &quot;Book of the Unexplained&quot; on the porch "
0,2067647037,Sun Jun 07 12:42:46 PDT 2009,NO_QUERY,kieranlemon,history exams suck  i suck at revising for history exams 
0,2263720729,Sun Jun 21 01:37:00 PDT 2009,NO_QUERY,littlewindmill,I am holding the Metro Station picture now. HAHA. I'm looking at the camera but @platypusparasol @marielmilo &amp; @BeaMarqz aren't. 
4,1989337399,Mon Jun 01 01:10:16 PDT 2009,NO_QUERY,BobaStacy,@KeshLondon it will be better after father's day when we meet up in florida  haha. hows everything will you?
4,2059914368,Sat Jun 06 17:53:34 PDT 2009,NO_QUERY,JaylaStarr,@eunice007 
0,2326346238,Thu Jun 25 06:54:47 PDT 2009,NO_QUERY,purplesense,can't believe it has been one year already.. yet the pain I feel whenever i think about it is no less than what i felt before. 
4,1966801794,Fri May 29 18:25:34 PDT 2009,NO_QUERY,chariito_arg,"@ddlovato Happy to read that! Your rock  love u so much! your show in argentina was amazing, I miss u !! please cme back  xx"
0,1975223438,Sat May 30 14:42:24 PDT 2009,NO_QUERY,cosmiclovebox17,"what did I do to deserve thiss, being stuck under a dryer that smells like pee in a hair salon?!? All I wanted was a new style! "
4,2063980199,Sun Jun 07 04:48:36 PDT 2009,NO_QUERY,martinhodgson,"@theblackpaw glad you like the EP, seems like ago since I made those tracks. Hopefully more to come this Summer "
4,2002362205,Tue Jun 02 03:59:39 PDT 2009,NO_QUERY,FemceeLopez,@GetKnownRadio i know 
4,2001102173,Mon Jun 01 23:50:50 PDT 2009,NO_QUERY,Eehad,anyway. happy happy joy joy!! it's warm &amp; sunny &amp; my bloods improving. No grumps! Smiley smiley.. 
4,2056937165,Sat Jun 06 12:04:17 PDT 2009,NO_QUERY,Gathatcher1,Finally got home. Settling down to scrubs and a cheese and ham toastie 
0,2177102744,Mon Jun 15 05:27:17 PDT 2009,NO_QUERY,lourollx,arggghh im scared of thunder 
4,1982167271,Sun May 31 10:39:49 PDT 2009,NO_QUERY,ginny9577,@THE_WOCKEEZ see ya in 2 weeks 
0,2229945760,Thu Jun 18 16:25:39 PDT 2009,NO_QUERY,brandyjbean,is waiting for the effort.... maybe it's not coming 
0,1469213162,Tue Apr 07 05:37:48 PDT 2009,NO_QUERY,broken_dreams_,arm hurts  my brother pinched me &gt;
0,2201295020,Tue Jun 16 20:04:37 PDT 2009,NO_QUERY,zombieforhire,Stormy mood makes for upset stomach. Do not wish to say hello to my dinner a second time. 
4,1991458776,Mon Jun 01 07:04:39 PDT 2009,NO_QUERY,dolittledoliet,@becomingbella have a sweet dreams 
4,2016089968,Wed Jun 03 06:08:50 PDT 2009,NO_QUERY,Damanique,@rdriessen That's pretty cool  Now if only they'd stop the malware spam ;)
0,2186359269,Mon Jun 15 18:43:36 PDT 2009,NO_QUERY,roynuesca,Pee break at starbucks. Samuel punched me in the face for shipping and handling 
4,2060633670,Sat Jun 06 19:16:37 PDT 2009,NO_QUERY,HenrytheCat2002,I am being shut down for the night by Mom- Wishing everyone a purrfect evening. Sweet Dreams-  Henry
4,2174393160,Sun Jun 14 22:27:36 PDT 2009,NO_QUERY,conangraham,"@nycness tisk, tisk... you should not be so foolish  how was your sunday?"
4,2050566332,Fri Jun 05 18:54:08 PDT 2009,NO_QUERY,roxielovesit,Hey tweeters...Roxie is home alone and can definitely would love some company 
4,2050545632,Fri Jun 05 18:51:48 PDT 2009,NO_QUERY,DisneyDean,@tiffiniholland awesome - so good to end the day with a great moment 
0,1976775009,Sat May 30 19:02:00 PDT 2009,NO_QUERY,anastasiaHOO,Kinda not feelin today. Kinda disappointed.  *sigh*
4,1985714264,Sun May 31 17:38:05 PDT 2009,NO_QUERY,VaNessaStYLeS,@stephaniepratt omgg I loveddd your dress it was sooo pretty and u looked amazing  who designed your dress ?
0,2067598780,Sun Jun 07 12:37:43 PDT 2009,NO_QUERY,cbudd08,"Writing an impossible research paper that is taking about 5 hours, more like 7. Dreading the other 2 essays I have to do nexttt "
4,1573736726,Tue Apr 21 02:36:50 PDT 2009,NO_QUERY,jasontancy,@lzne time to change pic n show ur pretty face... 
4,2062816690,Sun Jun 07 00:23:51 PDT 2009,NO_QUERY,tweeteradder6,@famous8929 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
0,1883536873,Fri May 22 08:42:29 PDT 2009,NO_QUERY,yoonosupport,@michaeltangen It's ok  Maybe you'll give us a try soon.
4,2189455567,Tue Jun 16 00:04:17 PDT 2009,NO_QUERY,petehopkins, thx @ItStartsWithUs if it makes a difference.. you can also go to www.itsaboutmusic.com/petehopkins.html or itunes man. thx!
0,1680233542,Sat May 02 11:12:33 PDT 2009,NO_QUERY,jutahboo,my pinky acrylic just came off  fuckkkk my nails are gonna suckkkk once they come off (((
4,1751395572,Sat May 09 19:21:01 PDT 2009,NO_QUERY,xxloverxx,@kirstyyl Yes because I haven't worn jeans in ages 
4,1957206890,Thu May 28 23:49:24 PDT 2009,NO_QUERY,melissa_leah,"friday,saturday,sunday,monday,HES JUST NOT THAT INTO YOU "
4,2002514204,Tue Jun 02 04:26:04 PDT 2009,NO_QUERY,kamanu,@oochiOllieOllie hey me too. Glad you had a good time doing whatever it is that u were doing 
0,2256151797,Sat Jun 20 12:20:21 PDT 2009,NO_QUERY,sd_guy123,@imnotadoctor shark = 0     
4,2015150620,Wed Jun 03 03:51:21 PDT 2009,NO_QUERY,Thea_Smith,"@mommyto6kids Morning  Damn, hope that doesn't happen to me...my 21mo baby girl didn't nap 2day either and went to sleep at 5pm...yikes!"
4,1754222275,Sun May 10 05:28:33 PDT 2009,NO_QUERY,Chrissy_Roberts,"Revision, Revision, Revision.....god arnt my sundays GREAT! only 2 more weeks till my exams are over tho!! "
4,2008444140,Tue Jun 02 14:08:25 PDT 2009,NO_QUERY,S4BI,@adhaaL Lol!! Totally!! 
4,2190317600,Tue Jun 16 02:22:58 PDT 2009,NO_QUERY,magspecial772,I listened to ALOT of The Jazz June today 
0,2250930779,Sat Jun 20 01:54:51 PDT 2009,NO_QUERY,Joehhzeh,is at a loss for what to do. Eclairs are half done due to having no cream. Photoshop has expired. Movies are boring. Internet is boring 
4,1823919681,Sat May 16 23:25:10 PDT 2009,NO_QUERY,jomola,@gabzor no! i always wanted to! your fault 
4,1969810599,Sat May 30 01:18:47 PDT 2009,NO_QUERY,wonkybonkers,@FenixDean ive been hulu'ing the past several hours 
4,2052889732,Sat Jun 06 02:25:35 PDT 2009,NO_QUERY,NathanMillson,"#threethingsilove - beer,pizza and the gf.. and yes.. in that order.. "
0,2288262209,Mon Jun 22 18:55:58 PDT 2009,NO_QUERY,xerulean,@Weenith  i hope you're better tomorrow!!!
0,1967861029,Fri May 29 20:20:35 PDT 2009,NO_QUERY,cara74,Yea ... But wish i lived across the pond 
4,1994588528,Mon Jun 01 12:09:09 PDT 2009,NO_QUERY,mzroxy14,#musicmonday the wind blows- all american rejects. her diamonds- rob thomas. Fighter-christina Aguilera. 
0,2252850139,Sat Jun 20 07:07:00 PDT 2009,NO_QUERY,Annhesketh,@bad_housewife  Oh dear! That does not sound like much fun! 
4,1573950607,Tue Apr 21 03:36:59 PDT 2009,NO_QUERY,zeqox,"@remzology ohh,..    i saw a few pages with NRIPL but was wonderign what it is "
4,1980102967,Sun May 31 05:41:46 PDT 2009,NO_QUERY,lynnerosie,Soooooooooooo hot outside - came in to cool off 
4,1755248885,Sun May 10 08:38:59 PDT 2009,NO_QUERY,lizbflo,HAPPY MOTHERS DAY! 
4,1997235291,Mon Jun 01 16:29:37 PDT 2009,NO_QUERY,juliadrab,@Kthxilyxxx oh no!! Be careful!!! And haha i knew you would 
4,1825029906,Sun May 17 04:01:48 PDT 2009,NO_QUERY,cholosediaren,Just ate dinner after watching a reply of AI... going to mass in a while 
0,1980307185,Sun May 31 06:21:17 PDT 2009,NO_QUERY,KirstYbabeY,"going for a nap twitters, i have a bad hed "
0,1990958121,Mon Jun 01 06:06:51 PDT 2009,NO_QUERY,christyallen,*sigh* well that really killed my buzz  lol
4,2015754676,Wed Jun 03 05:26:33 PDT 2009,NO_QUERY,Irn__Bru,@colinmac7 Hey any chance of sending some samples of the good stuff  to African cokeontinent &lt;&lt;&lt;  Try here &gt;&gt;&gt; @NewFromIRNBRU  
4,1981819601,Sun May 31 09:57:31 PDT 2009,NO_QUERY,hogfan1980,@Tjmajors Nice. In that case they should be pretty healthy. 
4,2015042342,Wed Jun 03 03:31:10 PDT 2009,NO_QUERY,Courtney_Meow,"fine then no one up date! hmph,.. nuh jks lol,.. im bored,.. sway sway needs to come on the radio "
4,2046311155,Fri Jun 05 11:59:57 PDT 2009,NO_QUERY,little94,@EMMAsomething yeah i will havve it haha 
0,2266553968,Sun Jun 21 08:42:25 PDT 2009,NO_QUERY,xMerel93,Missing my dearest love so much!  learning for history test...
4,2061743135,Sat Jun 06 21:31:01 PDT 2009,NO_QUERY,seaepps,@officialTila u should share some of ya wisdom.give a every1 a lil motivation everyday 
0,2239580937,Fri Jun 19 08:43:03 PDT 2009,NO_QUERY,vishakjai,Trying to come out of the clutches of a week long flu 
0,2251014297,Sat Jun 20 02:10:10 PDT 2009,NO_QUERY,SarahONeill01,Having Rossnowlagh withdrawl symptoms! 
0,1976972424,Sat May 30 19:44:42 PDT 2009,NO_QUERY,saamanthajaane,cut my lip on my braces again 
0,2219069814,Wed Jun 17 23:43:51 PDT 2009,NO_QUERY,PippaNZ,is cold and bored... 
4,1962884865,Fri May 29 11:51:37 PDT 2009,NO_QUERY,superandy_07,"at bones bbq, guid banter "
0,2260141008,Sat Jun 20 18:44:08 PDT 2009,NO_QUERY,ohhsokay,@CorkyCrazysauce and what really makes it sad is that she died only 7 hours later 
4,2056552952,Sat Jun 06 11:21:19 PDT 2009,NO_QUERY,TylerMcConnell,"Going to town to get groceries, having taco salad today, yum "
4,1827995994,Sun May 17 11:52:39 PDT 2009,NO_QUERY,Nelly_Vi,@Sarah_Burgess Yay! Ok Mami.  ill text u in a lil bit
4,2050076837,Fri Jun 05 18:01:28 PDT 2009,NO_QUERY,raagarcia,"Twitlonger  Way better for people like me, that have a bunch of stuff to say! ... Read More: http://is.gd/PB8R"
0,2176823930,Mon Jun 15 04:50:23 PDT 2009,NO_QUERY,irJawgii,im like the hulk. well ive got the hulks back. ima take a picture later to show you. its dreadful 
4,2056574418,Sat Jun 06 11:23:43 PDT 2009,NO_QUERY,vivalaemily,the Chocolate Cream Frappucion at Starbucks win. 
0,2247503792,Fri Jun 19 19:11:41 PDT 2009,NO_QUERY,HectorJesus,yeay(: ..we got here!..now the real party can begin! haha  - I wish I could twAtpic for you all  Lol
0,2301155749,Tue Jun 23 15:04:20 PDT 2009,NO_QUERY,kendroboto,"I just finished my ginormous pile of notices...and right when I was about to celebrate, my boss dropped off another huge pile. Poop. "
4,1836296627,Mon May 18 07:44:40 PDT 2009,NO_QUERY,HeartofFire,@SammiAhoy Ty. And you're a big girl yet you want to teach the dogs to cook! We're probably spamming everyone's Twitter page 
0,2213069062,Wed Jun 17 14:53:46 PDT 2009,NO_QUERY,yolie81,but muuuuuum i don't waaaaaana get out of beeeeeed. 
0,2246664711,Fri Jun 19 17:56:32 PDT 2009,NO_QUERY,DelilaSV,he's not a baby anymore 
4,1974546405,Sat May 30 13:21:13 PDT 2009,NO_QUERY,dcg,At paddington to pick up the crazy lady 
4,2174988254,Sun Jun 14 23:48:18 PDT 2009,NO_QUERY,Sarr3o7,@belbels It's not bad. I was planning on getting it earlier on but changed my mind. I want an iPhone now. Haha 
0,2228746319,Thu Jun 18 14:50:03 PDT 2009,NO_QUERY,alyssenoel,i seriously just got attached to the cute doggy. were givin him to the pound 
0,2002621705,Tue Jun 02 04:44:01 PDT 2009,NO_QUERY,larissapinheiro,"OMG i'm so happy, not not not i'm sad, yes i'm sad "
4,2044008637,Fri Jun 05 08:44:12 PDT 2009,NO_QUERY,queentantrum,"@agnieszkasshoes Aw, thanks "
4,1548887627,Fri Apr 17 22:17:38 PDT 2009,NO_QUERY,breatheitin,@FittedPhresh ok good 
4,2007529348,Tue Jun 02 12:46:25 PDT 2009,NO_QUERY,soccerqueenroxy,soccer training at 5:00. txt me until than 
0,2322946212,Wed Jun 24 23:35:43 PDT 2009,NO_QUERY,TangConley,I had a blast drinking it up for the LSU national Championship!!!!!!!! Now it it time to go to bed since I have to be a WEIU at 9:30 
0,1956596263,Thu May 28 22:13:44 PDT 2009,NO_QUERY,jxe520,"@danica_davis Yep, TOD last night. Had +1 no one wanted as well  You coming to Ric's afterwards tonight?"
0,2195228999,Tue Jun 16 10:51:07 PDT 2009,NO_QUERY,miamii,@JJCosmic i love you more babeeee! &lt;33333. why arent you on msn? 
0,2202316162,Tue Jun 16 21:35:27 PDT 2009,NO_QUERY,LeoWolfe,"@cigdangle  they are not my friends either. We fight nightly. They win for a while, but I usually succeed with my attrition strategy."
4,1564154240,Mon Apr 20 02:03:02 PDT 2009,NO_QUERY,DigitalFur,"@fenrisfox ..and was curious, how many tails do you have by the way? Is it the full seven? "
0,2328074806,Thu Jun 25 09:08:16 PDT 2009,NO_QUERY,h4nn4h94,Can't believe my sunglasses came 2day but I hav 2 wait 2 days 2 pick it up as no1 was in 
0,2214062865,Wed Jun 17 16:12:55 PDT 2009,NO_QUERY,mikemakin,@xhellixx thats just mean 
